1632710700000,44123.27000000,44188.00000000,44000.88000000,44174.13000000,366.56744000,1632711599999,16168177.26883140,8258,193.38915000,8530404.61822910,0
1632711600000,44174.13000000,44235.49000000,44095.25000000,44128.63000000,343.92461000,1632712499999,15192942.71823240,8644,188.63961000,8332562.26639280,0
1632712500000,44128.63000000,44142.44000000,44043.03000000,44061.02000000,202.16348000,1632713399999,8914064.81165000,6002,83.65424000,3688720.47790640,0
1632713400000,44061.02000000,44093.19000000,43956.00000000,43975.01000000,257.83318000,1632714299999,11354367.73112290,6297,121.35312000,5343939.35281290,0
1632714300000,43975.00000000,44044.62000000,43843.12000000,44038.75000000,314.74818000,1632715199999,13830030.67016550,8780,155.86360000,6848357.73073210,0
1632715200000,44038.74000000,44081.49000000,43952.42000000,44038.00000000,348.92281000,1632716099999,15361441.31288500,8559,171.05712000,7531342.76634360,0
1632716100000,44038.00000000,44044.41000000,43939.26000000,44029.57000000,204.73230000,1632716999999,9008110.19878290,5959,100.32960000,4414870.79621410,0
1632717000000,44029.56000000,44029.56000000,43900.36000000,43958.29000000,203.33440000,1632717899999,8937379.70687360,6268,91.82949000,4035915.01006340,0
1632717900000,43958.29000000,44047.34000000,43901.69000000,44013.08000000,178.58517000,1632718799999,7851099.14677220,5679,93.10434000,4093103.40055640,0
1632718800000,44013.08000000,44188.30000000,43992.01000000,44180.77000000,388.09248000,1632719699999,17119015.60358960,8731,256.62671000,11319441.08243100,0
1632719700000,44182.00000000,44250.00000000,44043.98000000,44057.50000000,316.63185000,1632720599999,13975319.20567570,7455,177.67237000,7843497.22987330,0
1632720600000,44057.51000000,44120.00000000,43972.18000000,44025.87000000,244.78097000,1632721499999,10777902.52135580,6179,126.95055000,5590300.56454400,0
1632721500000,44025.87000000,44144.25000000,44000.00000000,44085.89000000,235.07397000,1632722399999,10357450.47498720,6362,134.43351000,5923374.58682440,0
1632722400000,44085.89000000,44195.00000000,44085.89000000,44163.17000000,245.32191000,1632723299999,10830017.69314760,7476,117.46223000,5185235.14444740,0
1632723300000,44163.17000000,44215.55000000,44000.00000000,44032.61000000,334.89563000,1632724199999,14771859.43619580,8645,155.62138000,6865582.89177140,0
1632724200000,44032.60000000,44110.52000000,43947.54000000,44056.74000000,293.51734000,1632725099999,12919181.04614860,7488,131.03865000,5767687.70656290,0
1632725100000,44056.68000000,44085.03000000,43678.58000000,43728.35000000,565.13143000,1632725999999,24796599.32228060,12863,241.96789000,10617742.65854270,0
1632726000000,43728.35000000,43932.97000000,43669.00000000,43807.61000000,454.28759000,1632726899999,19903935.43778260,11563,203.22592000,8903026.50014240,0
1632726900000,43805.97000000,43891.29000000,43662.00000000,43779.77000000,451.75582000,1632727799999,19764688.73127660,10121,217.33307000,9510070.71050300,0
1632727800000,43779.77000000,43838.62000000,43738.34000000,43798.82000000,245.29319000,1632728699999,10741152.24235120,6764,111.16449000,4867621.36616040,0
1632728700000,43798.82000000,43835.48000000,43679.45000000,43688.03000000,332.18681000,1632729599999,14536243.74171410,7582,157.92039000,6910937.17880120,0
1632729600000,43685.34000000,43863.27000000,43662.00000000,43733.41000000,489.02862000,1632730499999,21400611.26531690,9995,229.86544000,10058825.25434480,0
1632730500000,43730.04000000,43885.00000000,43722.38000000,43833.49000000,301.12669000,1632731399999,13193681.39722360,7385,169.29120000,7417374.02269630,0
1632731400000,43833.48000000,43892.32000000,43721.10000000,43749.19000000,374.44795000,1632732299999,16411310.49851770,8665,174.11981000,7632466.72100850,0
